oven,30.35282206752746
toaster,11.276597587621293
time,-2.4745762656107995
thing,-1.4556675327067983
-lrb-,1.3457015953160691
space,-11.672511500427072
price,21.292041747603168
product,3.5236425022135576
size,14.827916039454136
review,3.6215724746444202
model,4.410240251133324
item,-1.9850405056301346
trai,7.17236973565123
set,2.986583650654165
timer,0.042748095096587446
control,-0.85939492337091
dial,-3.5283884643237915
-rrb-,0.7960095573710826
pizza,-4.661688065751436
us,1.5130869726863632
knob,-3.998850679898684
problem,-1.4923818693870172
b,0.8988158061258429
design,0.428779437668848
good,0.0
applianc,3.618199973122045
featur,0.47037443062481
cord,-3.7391244312141643
few,-0.01595595455183055
bread,-1.0353647173515377
complaint,-0.25158334080358796
bui,6.179946874707049
brand,0.6059464750891835
flaw,0.5172990072210517
room,-0.5298472902480788
amount,0.5655137813554116
reason,1.0745603530668468
addit,3.1959153534045592
area,-0.1855414974787315
bagel,-0.6993655713897364
appear,3.2454604704261834
amazon,2.6442638198259814
annoy,-1.1141530121477259
actual,0.0
annoi,0.02
2-year,0.0
1200-watt,0.0
-lsb-,0.0
