oven,2.429459890037698
time,-0.7375508064777538
space,-3.4933383526323576
thing,0.45407042060689007
-lrb-,0.24194782370505108
year,0.398881689234994
toast,1.9509629579881693
model,0.848679941398342
product,0.30376339525514096
timer,1.4422771510727714
function,1.5287441403722972
knob,-1.4295919044459189
food,-0.4541130379804001
cord,-1.079828238423465
-rrb-,5.332827975846266E-4
dial,-1.1971212121212123
applianc,-0.027109012270483346
bagel,0.1477272727272727
amount,0.5312398068374229
2-slice,0.4166666666666667
