fountain,21.530824548926486
water,-2.1500555140798343
cat,4.399825642324141
steel,25.580251732464706
bowl,6.499957119255969
dai,-2.3446154314657566
-lrb-,-0.6010737265288372
part,2.684948826295473
design,3.5867306255825424
-rrb-,0.4927553094127503
pump,-1.4897415949685886
dish,2.4431067685903027
motor,-0.5613538264870611
price,4.3642871825123475
version,2.6705289381522777
amount,0.5953169683968568
clean,0.17641719270100711
bit,-0.4711107833409316
area,-0.5320241350062107
box,-0.4043418633744941
brush,0.1814117328275301
acn,0.20454545454545456
-rsb-,0.21897810218978103
